Order,id,token,abs_frecuency,rel_frecuency,length,number_syllables,token_possition,number_token_sentences,number_synonyms,number_hyponyms,number_hypernyms,Part_of_speech,freq_relative_word_before,freq_relative_word_after,len_word_before,len_word_after,mtld_diversity,propn,aux,verb,adp,noun,nn,sym,num,avgTokenBert,complexity
18120,144704,astrónomos,1,1.1335E-06,10,3,0.269230769,26,0,0,0,0,0.016249786,2.72039E-05,3,6,189.28,1,2,4,4,6,0,0,0,-0.031175766,0.4
18121,144754,comercios,1,1.1335E-06,9,3,0.888888889,36,0,0,0,1,0.016249786,0.034261024,3,2,40.32,0,0,4,5,9,0,0,0,-0.03393708,0.2
18122,144776,energizado,1,1.1335E-06,10,5,0.36,25,0,0,0,8,0.000159823,0.008028546,7,3,87.5,0,1,0,5,8,0,0,0,-0.032735796,0.2
18123,144835,estelistícas,1,1.1335E-06,12,4,0,3,0,0,0,1,0,0.007476534,0,1,0,0,0,0,0,1,0,0,0,-0.033692802,0.4
18124,144840,generalizado,1,1.1335E-06,12,6,0.954545455,22,0,0,0,8,0.000340049,0,5,0,24.552,0,0,1,1,5,0,0,0,-0.033283662,0.2
18125,144855,enumeracion,1,1.1335E-06,11,5,0.952380952,21,0,0,0,1,0.011993512,0,3,0,61.74,1,2,3,1,3,0,0,0,-0.035568106,0.2
18126,144954,clarifican,1,1.1335E-06,10,4,0.368421053,19,0,0,0,0,0.024604779,3.28714E-05,1,12,101.08,0,2,3,0,5,0,0,0,-0.033359004,0.4
18127,145035,convertiría,1,1.1335E-06,11,4,0.926829268,41,0,0,0,0,0.014280905,0.020588805,2,2,36.83333333,0,4,3,7,13,0,0,0,-0.034328229,0.2
18128,145274,emulando,1,1.1335E-06,8,4,0.238095238,21,0,0,0,0,0.002420012,0.007476534,4,1,61.74,0,1,3,3,7,0,0,1,-0.034559967,0.8
18129,145279,ilegítimos,1,1.1335E-06,10,4,0.5,14,0,0,0,0,2.04029E-05,0.035779907,7,3,54.88,0,0,4,2,4,0,0,0,-0.032841998,0.4
18130,145350,drawable-hdpi,1,1.1335E-06,13,4,0.4,5,0,0,0,1,0.000366119,1.92694E-05,1,8,0,0,0,0,0,2,0,0,1,-0.032764091,0.6
18131,145421,desaprovechamiento,1,1.1335E-06,18,7,0,4,0,0,0,8,0,0.062481652,0,2,0,2,0,0,1,0,0,0,0,-0.035025119,0.2
18132,145436,interdisciplinarios,1,1.1335E-06,19,7,0.666666667,3,0,0,0,8,0.000238034,0,7,0,0,0,0,0,1,1,0,0,0,-0.034404573,0.6
18133,145745,tópicos,1,1.1335E-06,7,2,0.92,50,0,0,0,1,0.062481652,5.78083E-05,2,11,70,0,0,6,8,16,0,0,1,-0.033228659,0.4
18134,145825,copresentadores,1,1.1335E-06,15,6,0.0625,16,0,0,0,1,0.001509816,0.035779907,5,3,71.68,0,1,2,3,3,0,0,0,-0.034173579,0.6
18135,145841,retrocompatibilidad,1,1.1335E-06,19,8,0.761904762,21,0,0,0,1,0.001606163,0.024604779,3,1,123.48,0,0,3,1,4,0,0,1,-0.035683087,1
18136,145924,cotización,1,1.1335E-06,10,4,0.45,20,0,0,0,1,0.011993512,0.009542895,3,4,22.4,2,0,1,5,7,0,0,0,-0.034499659,0.2
18137,145944,barplot,1,1.1335E-06,7,2,0.384615385,13,0,0,0,0,0.016377871,0.006528932,2,3,0,1,2,2,3,1,0,0,0,-0.034586602,0.8
18138,145965,soportado,1,1.1335E-06,9,4,0.333333333,6,0,0,0,8,0.002420012,0.008028546,4,3,0,1,1,1,1,1,0,0,0,-0.032447322,0.2
18139,145969,replicaciones,1,1.1335E-06,13,5,0.933333333,15,0,0,0,1,0.001975682,0,5,0,63,0,1,2,2,3,0,0,0,-0.035695326,0.2
18140,146053,nomaxvalue,1,1.1335E-06,10,4,0.461538462,13,0,0,0,0,0.000287908,0.035779907,4,3,47.32,1,0,4,1,1,0,0,0,-0.033185591,0.4
18141,146164,hipócritas,1,1.1335E-06,10,3,0.217391304,23,0,0,0,1,0.000180226,0.001359061,4,5,49.37333333,0,4,2,1,4,0,0,0,-0.032669786,1
18142,146199,impelidas,1,1.1335E-06,9,4,0.576923077,26,0,0,0,8,0.004691536,0.020756563,3,1,47.32,0,1,3,6,9,0,0,0,-0.035069377,0.4
18143,146312,desvían,1,1.1335E-06,7,2,0.75,16,0,0,0,0,0.014280905,0.062481652,2,2,35.84,0,0,2,3,5,0,0,0,-0.034024175,0.2
18144,146405,detector,1,1.1335E-06,8,3,0.4,15,1,2,1,1,0.020756563,0.024604779,1,1,63,0,1,2,3,4,0,0,0,-0.033149719,0.2
18145,146436,prestamistas,1,1.1335E-06,12,4,0.5,2,0,0,0,1,0.000635891,0,1,0,0,1,0,0,0,0,0,0,1,-0.034532895,0.6
18146,146438,estocasticos,1,1.1335E-06,12,5,0.734693878,49,0,0,0,8,5.21408E-05,0.035779907,11,3,61.11636364,2,6,7,7,7,0,0,1,-0.03292645,0.8
18147,146567,maximice,1,1.1335E-06,8,4,0.85,20,0,0,0,0,0.014280905,0.034261024,2,2,56,1,0,2,3,5,0,0,1,-0.034583174,0.2
18148,146585,divinidades,1,1.1335E-06,11,5,0.265625,64,0,0,0,1,0.010915558,0.000567881,3,5,61.01970149,0,5,10,6,12,0,0,0,-0.033681442,0.6
18149,146739,bilaterales,1,1.1335E-06,11,5,0,10,0,0,0,8,0,0.002541296,0,6,0,1,0,1,1,1,0,0,0,-0.033054664,1
18150,146913,conversacional,1,1.1335E-06,14,5,0.970588235,34,0,0,0,8,0.000659694,0,8,0,53.94666667,0,5,2,3,8,0,0,0,-0.034063343,0.4
18151,147074,proposición,1,1.1335E-06,11,4,0,24,0,0,0,4,0,0.004078315,0,2,32.256,5,1,1,2,2,0,0,0,-0.033717606,0.6
18152,147101,drawable-mdpi,1,1.1335E-06,13,4,0.4,5,0,0,0,0,0.000366119,1.92694E-05,1,8,0,0,0,0,0,2,0,0,1,-0.032367945,0.8
18153,147142,fundamentadas,1,1.1335E-06,13,5,0.964285714,28,0,0,0,8,0.000375187,0,10,0,23.27027027,0,1,2,6,8,0,0,1,-0.034981275,0.2
18154,147162,inaceptable,1,1.1335E-06,11,5,0.958333333,24,0,0,0,8,0.000480602,0,9,0,0,0,3,2,2,4,0,0,1,-0.033496436,0.4
18155,147322,arduo,1,1.1335E-06,5,2,0.227272727,22,0,0,0,0,0.013905718,0.000119017,2,6,67.76,0,1,3,4,7,0,0,0,-0.034470275,0.4
18156,147657,confiere,1,1.1335E-06,8,3,0.3125,16,0,0,0,0,0.000106549,0.000321913,8,8,71.68,0,0,2,3,6,0,0,0,-0.034232984,0.2
18157,147662,obsoletas,1,1.1335E-06,9,4,0.482758621,29,0,0,0,1,0.00013942,0.062481652,6,2,35.7536962,0,2,3,5,8,0,0,0,-0.033541694,0.2
18158,147739,freelancer,1,1.1335E-06,10,3,0.4,5,3,0,0,0,0.000194961,0.062481652,9,2,0,0,0,1,1,2,0,0,0,-0.033926609,0.8
18159,147799,fábulas,1,1.1335E-06,7,2,0.193548387,31,0,0,0,1,0.010915558,0.001357927,3,5,134.54,0,3,2,5,7,0,0,0,-0.033569258,0.6
18160,147917,impropia,1,1.1335E-06,8,3,0.964285714,28,0,0,0,1,7.25437E-05,0,11,0,43.904,0,2,1,4,6,0,0,0,-0.034073743,0.4
18161,147921,asistemática,1,1.1335E-06,12,5,0.7,10,0,0,0,8,6.80097E-05,0.007476534,10,1,0,1,0,1,0,2,0,0,0,-0.032608445,0.6
18162,147978,manejabilidad,1,1.1335E-06,13,6,0.741935484,31,0,0,0,1,0.034261024,1.1335E-06,2,7,67.27,1,0,3,5,6,0,0,0,-0.034773643,0.6
18163,148000,listactivity,1,1.1335E-06,12,5,0.5,2,0,0,0,0,0.000596218,0,1,0,0,1,0,0,0,0,0,0,1,-0.033276307,0.8
18164,148146,transposición,1,1.1335E-06,13,4,0.952380952,63,0,0,0,1,0.016377871,0.062481652,2,2,29.59782609,0,5,10,11,12,0,0,0,-0.033413495,1
18165,148165,salvaguardarlos,1,1.1335E-06,15,5,0.681818182,22,0,0,0,8,0.000548612,0.007842653,9,3,67.76,0,1,2,4,6,0,0,1,-0.034084289,0.2
18166,148179,perifericos,1,1.1335E-06,11,5,0.153846154,26,0,0,0,8,1.81359E-05,0.00060982,8,3,189.28,4,0,6,5,5,0,0,0,-0.033801996,0.2
18167,148260,hiperinflacionarias,1,1.1335E-06,19,7,0.857142857,7,0,0,0,1,1.02015E-05,0,9,0,0,2,0,0,1,1,0,0,1,-0.034629369,0.6
18168,148290,asequibles,1,1.1335E-06,10,4,0.75,4,0,0,0,8,0.024604779,0,1,0,0,1,0,0,0,0,0,0,1,-0.034825801,0.8
18169,148303,isbn,1,1.1335E-06,4,1,0.928571429,14,0,0,0,8,0.007476534,0,1,0,0,1,1,2,1,4,0,0,1,-0.035108545,0.8
18170,148319,ifpug,1,1.1335E-06,5,2,0.45,20,0,0,0,1,0.025177194,0.020588805,2,2,37.33333333,7,1,0,5,2,0,0,0,-0.033923113,0.8
18171,148334,suficiencia,1,1.1335E-06,11,4,0.2,10,0,0,0,1,0.00011675,0.020588805,2,2,0,1,1,1,1,2,0,0,1,-0.033524569,0.6
18172,148336,pendrive,1,1.1335E-06,8,3,0.933333333,15,0,0,0,0,0.007476534,0,1,0,63,0,1,0,2,5,0,0,0,-0.035115508,0.6
18173,148345,imprecisos,1,1.1335E-06,10,4,0.435897436,39,0,0,0,8,0.004193932,0.000666495,5,1,35.25,0,0,6,7,10,0,0,0,-0.034764688,0.2
18174,148355,inhabilitadas,1,1.1335E-06,13,6,0.5,2,0,0,0,1,7.48107E-05,0,14,0,0,0,0,0,0,1,0,0,0,-0.035669079,0.2
18175,148386,etcéteras,1,1.1335E-06,9,3,0.666666667,27,0,0,0,1,1.1335E-06,0.005819364,14,4,102.06,0,1,0,3,7,0,0,0,-0.033192405,0.2
18176,148477,smallint,1,1.1335E-06,8,2,0.153846154,13,0,0,0,1,0.00014282,0.000635891,2,1,0,1,0,0,1,4,0,0,3,-0.03361446,0.8
18177,148552,redimensionamiento,1,1.1335E-06,18,7,0.076923077,13,0,0,0,0,0.025177194,0.008028546,2,3,47.32,0,0,0,4,5,0,0,0,-0.034969531,0.4
18178,148584,estabiliza,1,1.1335E-06,10,5,0.666666667,15,0,0,0,0,0.014280905,0.025177194,2,2,31.5,0,0,2,3,2,0,0,0,-0.033822148,0.2
18179,148617,convergen,1,1.1335E-06,9,3,0.411764706,17,0,0,0,0,3.17379E-05,0.020588805,12,2,40.46,0,0,2,3,3,0,0,0,-0.035086073,0.4
18180,148726,solidez,1,1.1335E-06,7,3,0.7,40,0,0,0,1,0.062481652,2.83374E-05,2,11,89.6,0,3,5,5,8,0,0,0,-0.035051863,0.4
18181,148727,fast_forward,1,1.1335E-06,12,3,0.2,10,0,0,0,1,0.000104282,0.00305817,2,4,0,0,2,0,1,3,0,0,1,-0.033432289,0.8
18182,148786,translate,1,1.1335E-06,9,3,0.090909091,11,1,0,1,1,5.55413E-05,0.016377871,6,2,0,2,1,2,0,1,0,0,0,-0.033831692,0.4
18183,148813,v&v,1,1.1335E-06,3,1,0.290322581,31,0,0,0,4,0.062481652,0.062481652,2,2,44.84666667,1,2,2,7,8,0,0,1,-0.034325644,0.4
18184,148882,opere,1,1.1335E-06,5,3,0.782608696,23,0,0,0,0,0.008280182,0.025177194,2,2,37.03,0,2,1,1,5,0,0,0,-0.035311391,0.2
18185,148897,unlimited,1,1.1335E-06,9,4,-1,-1,2,0,0,8,0,0,0,0,18.29333333,13,1,1,0,2,0,0,0,-0.033009611,0.2
18186,148900,asintóticamente,1,1.1335E-06,15,6,0.818181818,11,0,0,0,8,0.008280182,4.08058E-05,2,7,33.88,0,1,0,1,1,0,0,0,-0.03487167,0.8
18187,148916,nomenclatura,1,1.1335E-06,12,5,0.666666667,9,0,0,0,1,0.034261024,0.024604779,2,1,0,0,1,0,1,3,0,0,0,-0.033599357,0.8
18188,148921,unimodular,1,1.1335E-06,10,5,0.857142857,7,0,0,0,0,0.000249369,0,1,0,13.72,1,0,1,0,2,0,0,1,-0.033890499,0.8
18189,148930,subyacentes,1,1.1335E-06,11,4,0.958333333,24,0,0,0,1,0.000156422,0,10,0,161.28,0,1,3,5,6,0,0,0,-0.034995832,0.2
18190,149075,ubicua,1,1.1335E-06,6,3,0.411764706,17,0,0,0,1,0.000374053,5.66748E-06,6,16,80.92,0,0,2,3,4,0,0,0,-0.032861899,0.6
18191,149108,socket,1,1.1335E-06,6,2,0.75,16,1,1,1,0,0.000224432,0.006528932,5,3,71.68,1,0,1,3,4,0,0,1,-0.034087427,0.8
18192,149151,arreglas,1,1.1335E-06,8,3,0.466666667,15,0,0,0,1,0.000799114,0.005819364,5,4,0,0,2,2,3,2,0,0,0,-0.034603986,0.2
18193,149209,monopuesto,1,1.1335E-06,10,4,0.260869565,23,0,0,0,1,0.000333248,4.42063E-05,9,10,148.12,0,1,3,6,8,0,0,0,-0.033441538,0.4
18194,149342,permutan,1,1.1335E-06,8,3,0.2,15,0,0,0,0,0.014280905,0.001804524,2,5,0,0,0,2,2,4,0,0,1,-0.037098905,1
18195,149499,intermediador,1,1.1335E-06,13,5,0.533333333,15,0,0,0,1,0.013905718,0.005819364,2,4,63,0,2,3,0,3,0,0,0,-0.034570428,0.2
18196,149521,presupuestal,1,1.1335E-06,12,4,0.9375,16,0,0,0,8,4.53398E-05,0,7,0,0,2,0,1,2,4,0,0,1,-0.033464568,0.4
18197,149581,nehalem,1,1.1335E-06,7,3,0.451612903,31,0,0,0,8,7.93447E-06,0.006528932,5,3,24.72469636,19,0,2,2,2,0,0,1,-0.034927966,0.4
18198,149600,ucp,1,1.1335E-06,3,1,0.071428571,14,0,0,0,8,0.034261024,0.016377871,2,2,54.88,1,1,2,2,3,0,0,0,-0.033898722,0.8
18199,149774,nítidamente,1,1.1335E-06,11,4,0.846153846,13,0,0,0,8,1.1335E-06,4.64733E-05,14,9,0,1,1,2,1,3,0,0,0,-0.034146336,0.2
18200,149823,iwork,1,1.1335E-06,5,2,0.5,2,0,0,0,8,0.000389922,0,1,0,0,0,0,0,0,0,0,0,1,-0.03362191,0.8
18201,149832,instrumental,1,1.1335E-06,12,4,0.025641026,39,3,0,0,8,0.025177194,0.035779907,2,3,37.83945455,1,1,4,7,12,0,0,0,-0.032712588,0.2
18202,149857,togglebutton,1,1.1335E-06,12,4,0.5,2,0,0,0,1,0.000635891,0,1,0,0,1,0,0,0,0,0,0,1,-0.033080774,1
18203,150017,hf,1,1.1335E-06,2,1,0.09375,32,2,0,1,8,4.64733E-05,0.001972282,5,4,34.24536313,5,0,2,1,4,0,0,7,-0.03284151,0.2
18204,150087,kldc,1,1.1335E-06,4,1,0.785714286,28,0,0,0,8,0.008028546,5.32743E-05,3,5,43.904,2,2,3,6,6,0,0,1,-0.033625476,1
18205,150150,barnes,1,1.1335E-06,6,2,0.090909091,44,0,0,0,1,7.14102E-05,2.04029E-05,6,1,33,3,0,2,11,13,0,0,0,-0.034690819,0.2
18206,150255,proactivos,1,1.1335E-06,10,3,0.733333333,15,0,0,0,8,0.002889279,0.000130352,3,4,0,0,1,2,4,5,0,0,0,-0.035338203,0.4
18207,150448,boletines,1,1.1335E-06,9,4,0.055555556,18,0,0,0,1,7.14102E-05,1.92694E-05,6,8,0,0,0,2,3,7,0,0,0,-0.033993838,0.2
18208,150481,liviano,1,1.1335E-06,7,3,0.75,4,0,0,0,8,0.003095575,0,3,0,0,0,1,0,0,0,0,0,1,-0.033976243,0.2
18209,150511,datetime,1,1.1335E-06,8,4,0,15,0,0,0,0,0,0.00025617,0,1,0,0,0,0,2,6,0,0,3,-0.034090392,0.6
18210,150592,ampliaciones,1,1.1335E-06,12,4,0.157894737,19,0,0,0,1,0.010915558,0.062481652,3,2,0,0,2,1,4,4,0,0,0,-0.03497492,0.2
18211,150596,backlog,1,1.1335E-06,7,2,0.363636364,22,1,0,1,1,1.1335E-06,0.000260704,7,7,135.52,2,0,1,5,7,0,0,1,-0.033043891,0.4
18212,150650,equilibrada,1,1.1335E-06,11,5,0.176470588,17,0,0,0,8,4.53398E-06,0.001804524,6,5,26.97333333,1,0,1,4,6,0,0,0,-0.034166891,0.2
18213,150677,introduciríamos,1,1.1335E-06,15,6,0.416666667,24,0,0,0,0,8.72791E-05,0.011993512,15,3,161.28,2,0,4,2,6,0,0,0,-0.033143807,0.2
18214,150698,censura,1,1.1335E-06,7,3,0.25,4,0,0,0,1,0.000419393,0.020588805,1,2,0,0,0,0,1,2,0,0,1,-0.032547518,0.2
18215,150728,insertarse,1,1.1335E-06,10,4,0.459459459,37,0,0,0,0,0.002774796,0.013905718,5,2,63.88666667,0,3,3,3,7,0,0,0,-0.035858036,0.2
18216,150783,perdurable,1,1.1335E-06,10,4,0.95,20,4,0,0,8,0.001343192,0,5,0,112,0,0,3,3,5,0,0,0,-0.034841022,0.2
18217,150830,destroyed,1,1.1335E-06,9,2,0.111111111,18,2,0,0,1,2.26699E-06,0.002541296,9,6,90.72,2,1,3,2,3,0,0,1,-0.034073275,0.6
18218,151110,satírico,1,1.1335E-06,8,3,0.95,20,0,0,0,8,0.024604779,0,1,0,56,0,0,3,2,4,0,0,0,-0.033806568,1
18219,151115,fragmentarlos,1,1.1335E-06,13,4,0.8,35,0,0,0,0,0.062481652,0.020588805,2,2,57.16666667,0,1,3,7,9,0,0,1,-0.034543728,0.2
18220,151208,aliviarlos,1,1.1335E-06,10,4,0.944444444,18,0,0,0,1,0.020756563,0,1,0,90.72,0,1,1,2,4,0,0,1,-0.035197241,0.2
18221,151385,docker,1,1.1335E-06,6,2,0.947368421,19,9,0,1,0,0.000486269,0,10,0,0,0,1,4,3,4,0,0,0,-0.033535273,0.2
18222,151403,contingencias,1,1.1335E-06,13,4,0.8,5,0,0,0,1,0.007476534,0,1,0,0,1,0,0,1,2,0,0,0,-0.034795289,0.8
18223,151452,seudo-asociativa,1,1.1335E-06,16,7,0.875,8,0,0,0,8,8.95461E-05,0,1,0,17.92,3,0,1,0,1,0,0,0,-0.033929984,0.8
18224,151461,tributario,1,1.1335E-06,10,4,0.833333333,6,0,0,0,1,3.17379E-05,0,11,0,0,1,0,0,0,2,0,0,1,-0.033125097,0.8
18225,151563,ioar,1,1.1335E-06,4,3,0.973684211,38,0,0,0,8,0.020588805,0,2,0,38,2,1,1,8,12,0,0,0,-0.034159671,0.6
18226,151567,apreciable,1,1.1335E-06,10,4,0.8,15,0,0,0,8,3.17379E-05,0.062481652,7,2,0,0,1,1,3,3,0,0,0,-0.034882633,0.2
18227,151618,reproducible,1,1.1335E-06,12,5,0.75,4,2,0,0,8,0.016377871,0,2,0,0,0,1,0,0,1,0,0,0,-0.034248618,0.6
18228,151670,macrodestrezas,1,1.1335E-06,14,5,0.5,2,0,0,0,1,0.010915558,0,3,0,0,0,0,0,0,1,0,0,0,-0.034823467,1
18229,151685,minicomputadora,1,1.1335E-06,15,7,0.53125,32,0,0,0,1,0.034261024,0.000417126,2,5,47.78666667,1,1,2,3,8,0,0,1,-0.034971824,0.4
18230,151716,kindle,1,1.1335E-06,6,2,0.357142857,28,8,15,1,8,0.025177194,1.1335E-06,2,4,54.88,0,0,2,3,11,0,0,0,-0.033999527,0.2
18231,151737,conmutar,1,1.1335E-06,8,3,0.904761905,21,0,0,0,0,0.062481652,0.000276573,2,11,123.48,0,0,3,4,6,0,0,2,-0.035522952,1
18232,151757,libreta,1,1.1335E-06,7,3,0.305555556,36,0,0,0,1,0.011993512,0.001357927,3,5,51.84,0,4,7,3,6,0,0,0,-0.034777096,0.2
18233,151769,climatología,1,1.1335E-06,12,5,0.142857143,21,0,0,0,1,0.034261024,0.00032758,2,8,0,0,0,1,4,7,0,0,0,-0.033551063,0.4
18234,151919,ccr,1,1.1335E-06,3,1,0.555555556,9,0,0,0,0,0.005819364,1.1335E-06,4,9,0,4,0,1,0,0,0,0,0,-0.034138272,0.4
18235,152074,igualitario,1,1.1335E-06,11,5,0.6,15,0,0,0,8,1.02015E-05,0.009542895,5,4,0,1,1,0,3,4,0,0,1,-0.035983908,0.6
18236,152087,abarque,1,1.1335E-06,7,3,0.571428571,7,0,0,0,0,0.035779907,8.16116E-05,3,5,0,0,0,2,0,2,0,0,1,-0.036530467,0.2
18237,152108,hitos,1,1.1335E-06,5,2,0.666666667,3,0,0,0,1,0.062481652,0,2,0,0,0,0,0,1,2,0,0,0,-0.034054331,1
18238,152358,interdependientes,1,1.1335E-06,17,6,0.928571429,14,0,0,0,8,0.000614354,0,9,0,27.44,1,0,2,3,4,0,0,0,-0.034268422,0.6
18239,152362,cocreación,1,1.1335E-06,10,3,0.064516129,31,0,0,0,1,0.000225566,0.007842653,2,3,31,1,0,1,8,12,0,0,1,-0.033297922,0.4
18240,152369,dispararse,1,1.1335E-06,10,4,0.886363636,44,0,0,0,0,0.001113092,0.008280182,6,2,46.64,0,7,6,4,8,0,0,0,-0.033922217,0.4
18241,152434,orgánico,1,1.1335E-06,8,3,0.166666667,6,0,0,0,8,0.000565614,4.30728E-05,10,9,0,4,0,0,1,1,0,0,0,-0.033867718,0.2
18242,152530,harmonyos,1,1.1335E-06,9,3,0.702702703,37,0,0,0,1,0.001082488,0.025177194,3,2,76.664,1,2,3,7,8,0,0,0,-0.033662827,0.6
18243,152543,estratégicamente,1,1.1335E-06,16,6,0.813953488,43,0,0,0,8,7.93447E-06,0.020588805,11,2,73.96,0,1,6,7,9,0,0,1,-0.033391846,0.2
18244,152570,jacketing,1,1.1335E-06,9,3,0.583333333,24,1,0,1,1,0.062481652,0.035779907,2,3,53.76,0,2,2,6,7,0,0,0,-0.033340026,1
18245,152656,compendio,1,1.1335E-06,9,3,0.4,45,0,0,0,1,0.007842653,0.062481652,3,2,81,0,3,3,6,9,0,0,2,-0.03502538,0.6
18246,152729,trasladarlos,1,1.1335E-06,12,4,0.672413793,58,0,0,0,0,0.00020743,0.020756563,9,1,58,0,2,7,8,13,0,0,1,-0.033746235,0.8
18247,152844,conservador,1,1.1335E-06,11,4,0.857142857,7,0,0,0,8,0.003095575,0,3,0,0,1,0,1,0,0,0,0,0,-0.032832749,0.2
18248,152879,implícito,1,1.1335E-06,9,3,0.526315789,19,0,0,0,1,1.1335E-06,0.004691536,5,3,0,1,1,1,2,3,0,0,1,-0.03429987,0.4
18249,153026,agricultura,1,1.1335E-06,11,5,0.666666667,3,0,0,0,1,0.000126951,0,2,0,0,2,0,0,0,0,0,0,1,-0.036205624,0.2
18250,153355,contemporáneo,1,1.1335E-06,13,4,0.170731707,41,0,0,0,8,0.000171158,0.035779907,7,3,58.835,0,1,6,8,11,0,0,0,-0.033497044,0.2
18251,153450,seudoarchivo,1,1.1335E-06,12,4,0.647058824,17,0,0,0,8,0.013905718,1.24684E-05,2,9,40.46,0,1,0,4,4,0,0,0,-0.033373211,0.2
18252,153489,estatutos,1,1.1335E-06,9,4,0.071428571,42,0,0,0,1,0.000157556,6.00752E-05,6,11,82.32,0,3,7,5,4,0,0,0,-0.033393392,0.8
18253,153506,georeferencial,1,1.1335E-06,14,5,0.6,35,0,0,0,8,0.000623422,0.024604779,5,1,85.75,0,2,4,5,6,0,0,0,-0.034850283,0.4
18254,153587,subdivisiones,1,1.1335E-06,13,5,0.571428571,35,0,0,0,1,0.062481652,1.92694E-05,2,11,114.3333333,2,2,2,7,9,0,0,1,-0.035106946,0.2
18255,153622,limitante,1,1.1335E-06,9,4,0.880952381,42,0,0,0,8,0.013905718,0.062481652,2,2,82.32,1,4,6,5,7,0,0,0,-0.035217153,0.2
18256,153642,thrashing,1,1.1335E-06,9,2,0.928571429,14,6,0,1,1,2.60704E-05,0,5,0,0,0,1,2,1,4,0,0,0,-0.034008678,1
18257,153773,infinitivo,1,1.1335E-06,10,5,0.875,8,0,0,0,8,0.020588805,0,2,0,0,0,0,1,1,3,0,0,0,-0.035844355,0.2
18258,153828,enumeración,1,1.1335E-06,11,5,0.235294118,17,0,0,0,1,0.062481652,0.020588805,2,2,80.92,0,1,1,4,6,0,0,1,-0.033056926,0.2
18259,153859,incumplir,1,1.1335E-06,9,3,0.210526316,19,0,0,0,0,6.46092E-05,0.00079118,6,4,50.54,0,2,3,2,4,0,0,0,-0.03505414,0.2
18260,153915,edi,1,1.1335E-06,3,2,0.777777778,18,0,0,0,1,0.004193932,0.024604779,5,1,0,3,0,0,1,6,0,0,3,-0.032959042,0.6
18261,153978,hdtv,1,1.1335E-06,4,1,0.9,10,2,0,1,0,0.034261024,0,2,0,28,1,0,2,1,2,0,0,2,-0.033305891,1
18262,154001,telepresencia,1,1.1335E-06,13,5,0.307692308,39,0,0,0,0,0.006528932,0.024604779,3,1,43.16,1,0,4,8,13,0,0,0,-0.033174536,0.4
18263,154039,monólogos,1,1.1335E-06,9,3,0.277777778,18,0,0,0,1,0.002889279,0.002541296,3,6,45.36,0,2,2,0,4,0,0,1,-0.033262392,0.8
18264,154207,expropiación,1,1.1335E-06,12,4,0.5,2,0,0,0,1,0.00060982,0,3,0,0,0,0,0,1,1,0,0,0,-0.034384957,0.4
18265,154234,extintivo,1,1.1335E-06,9,4,0.909090909,11,0,0,0,1,0.0002369,0,5,0,0,0,1,1,1,2,0,0,0,-0.03345473,0.4
18266,154306,covenant,1,1.1335E-06,8,3,0.476190476,21,1,2,1,0,0.007842653,0.007842653,3,3,123.48,0,1,2,3,4,0,0,0,-0.033532727,0.6
18267,154392,logistica,1,1.1335E-06,9,4,0.5,2,0,0,0,1,0.000508939,0,1,0,0,1,0,0,0,0,0,0,0,-0.034728744,1
18268,154661,cycle,1,1.1335E-06,5,2,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.034216594,0.4
18269,154668,constituyentes,1,1.1335E-06,14,4,0.642857143,14,0,0,0,1,0.000223299,0.016249786,6,3,0,1,1,1,2,3,0,0,0,-0.034143158,0.4
18270,154705,rh,1,1.1335E-06,2,1,0.909090909,11,5,0,1,8,0.062481652,0,2,0,33.88,1,1,1,2,3,0,0,0,-0.033836913,0.4
18271,154742,encolar,1,1.1335E-06,7,3,0,11,0,0,0,0,0,9.06796E-05,0,6,0,1,0,4,1,2,0,0,0,-0.034949584,0.8
18272,154810,classonline,1,1.1335E-06,11,4,0.8,5,0,0,0,1,0.000361585,0,12,0,0,1,0,0,0,2,0,0,1,-0.033371903,0.4
18273,154817,inminentemente,1,1.1335E-06,14,6,0.6875,16,0,0,0,8,0.003351745,1.47354E-05,2,6,0,0,0,3,3,3,0,0,1,-0.033426242,0.2
18274,155251,observad,1,1.1335E-06,8,3,0.6875,16,0,0,0,0,0.000279973,0.007476534,1,1,0,0,3,3,1,2,0,0,0,-0.034286746,0.2
18275,155289,atemorizaciones,1,1.1335E-06,15,7,0.944444444,18,0,0,0,1,0.007476534,0,1,0,45.36,0,1,3,3,6,0,0,0,-0.034473339,0.2
18276,155300,desbordar,1,1.1335E-06,9,3,0.571428571,21,0,0,0,0,6.80097E-06,0.025177194,8,2,61.74,0,1,2,4,7,0,0,0,-0.034794679,0.2
18277,155366,monitorearse,1,1.1335E-06,12,5,0.058823529,17,0,0,0,0,0.000620022,1.47354E-05,5,13,80.92,0,1,3,2,1,0,0,0,-0.033738926,0.2
18278,155436,orientadores,1,1.1335E-06,12,5,0.466666667,15,0,0,0,1,0.000257303,0.035779907,10,3,63,0,0,2,2,5,0,0,0,-0.034209183,0.4
18279,155440,infografía,1,1.1335E-06,10,4,0.5,2,0,0,0,0,0.000419393,0,1,0,0,1,0,0,0,0,0,0,1,-0.034352283,1
18280,155504,autentificación,1,1.1335E-06,15,6,0.210526316,38,0,0,0,1,0.034261024,7.93447E-06,2,8,50.54,0,1,3,6,10,0,0,0,-0.034404631,0.6
