Fuente;N_charac;N_w;N_dcw;N_cw;N_lfw;N_rw;N_s;N_cs;LDI;ILFW;LC;SSR;ASL;CS;SCI;ARI;PM;MTLD;BLOQUE;CCONJ;SCONJ;PROPN;PRON;NOUN;VERB;ADP;AUX;DET;ADV;ADJ
SRI - Tramites - TEXTO 0042 GUIA DE PAGOS EN LINEA .txt;320;61;48;33;10;32;3;0;16;30,3030303;23,15151515;228,7753497;20,33333333;0;10,16666667;13,44486339;6;15,03668381;SRI;2;1;5;4;16;6;11;1;11;0;4
SRI - Tramites - TEXTO 0043 FACTURACION ELECTRONICA.txt;140;24;22;14;5;13;1;1;22;35,71428571;28,85714286;240,341;24;1;12,5;18,045;2;14,91081081;SRI;0;0;3;1;4;4;7;1;2;1;1
SRI - Tramites - TEXTO 0043 GUIA DE PAGOS EN LINEA .txt;215;44;32;22;5;18;1;0;32;22,72727273;27,36363636;228,5323636;44;0;22;23,58477273;2;13,78583775;SRI;0;0;9;1;9;1;14;0;7;0;3
SRI - Tramites - TEXTO 0044 FACTURACION ELECTRONICA.txt;172;26;24;17;8;15;1;1;24;47,05882353;35,52941176;255,2570769;26;1;13,5;22,72846154;1;15,6927041;SRI;1;1;2;0;5;1;4;2;3;1;6
SRI - Tramites - TEXTO 0044 GUIA DE PAGOS EN LINEA .txt;127;26;23;14;9;16;1;0;23;64,28571429;43,64285714;268,0186154;26;0;13;14,57653846;1;12,80382775;SRI;0;0;4;1;6;2;6;0;4;0;2
SRI - Tramites - TEXTO 0045 FACTURACION ELECTRONICA.txt;207;34;28;18;6;19;1;1;28;33,33333333;30,66666667;262,1236471;34;1;17,5;24,24558824;1;15,8571131;SRI;1;0;5;1;5;3;8;2;5;1;3
SRI - Tramites - TEXTO 0045 GUIA DE PAGOS EN LINEA .txt;202;42;34;23;6;19;2;2;17;26,08695652;21,54347826;205,889;21;1;11;11,72285714;4;14,66993304;SRI;0;1;5;2;9;2;9;3;7;0;4
SRI - Tramites - TEXTO 0046 FACTURACION ELECTRONICA.txt;193;28;25;15;5;16;1;1;25;33,33333333;29,16666667;256,652;28;1;14,5;25,03535714;2;15,84378823;SRI;1;1;0;1;9;3;7;1;2;2;1
SRI - Tramites - TEXTO 0046 GUIA DE PAGOS EN LINEA .txt;144;28;26;16;3;13;1;1;26;18,75;22,375;221,102;28;1;14,5;16,79285714;3;12,11755627;SRI;1;0;3;1;5;3;6;1;4;0;4
SRI - Tramites - TEXTO 0047 FACTURACION ELECTRONICA.txt;317;53;39;28;11;29;1;1;39;39,28571429;39,14285714;288,8279434;53;1;27;33,24113208;3;15,13699692;SRI;2;4;3;3;13;5;9;1;6;1;6
SRI - Tramites - TEXTO 0047 GUIA DE PAGOS EN LINEA .txt;289;57;36;31;8;28;1;1;36;25,80645161;30,90322581;276,7024737;57;1;29;30,95052632;3;14,49757746;SRI;0;1;5;2;18;4;17;2;6;0;2
SRI - Tramites - TEXTO 0048 FACTURACION ELECTRONICA.txt;249;39;33;20;7;24;1;1;33;35;34;288,9356154;39;1;20;28,14153846;3;14,3404726;SRI;0;2;0;0;11;4;7;1;8;3;3
SRI - Tramites - TEXTO 0048 GUIA DE PAGOS EN LINEA .txt;273;52;37;25;5;27;1;1;37;20;28,5;277,9487692;52;1;26,5;29,2975;7;13,57382094;SRI;3;1;5;4;12;3;11;3;7;2;1
SRI - Tramites - TEXTO 0049 FACTURACION ELECTRONICA.txt;215;33;29;20;9;20;1;0;29;45;37;276,1879091;33;0;16,5;25,75636364;3;14,54072814;SRI;1;0;3;0;7;3;6;0;6;1;6
SRI - Tramites - TEXTO 0049 GUIA DE PAGOS EN LINEA .txt;177;41;30;20;7;20;2;0;15;35;25;216,8381585;20,5;0;10,25;9,153414634;3;13,51215278;SRI;2;1;4;1;9;5;8;0;7;2;2
SRI - Tramites - TEXTO 0050 FACTURACION ELECTRONICA.txt;290;47;33;25;10;25;1;1;33;40;36,5;274,1123617;47;1;24;31,13170213;4;14,873878;SRI;3;1;7;0;8;2;10;1;7;3;5
SRI - Tramites - TEXTO 0050 GUIA DE PAGOS EN LINEA .txt;240;50;31;25;5;26;1;1;31;20;25,5;274,986;50;1;25,5;26,178;3;12,91099942;SRI;2;0;11;3;8;5;14;1;6;0;0
SRI - Tramites - TEXTO 0051 FACTURACION ELECTRONICA.txt;116;16;15;11;6;13;1;1;15;54,54545455;34,77272727;317,3315;16;1;8,5;20,7175;1;16,92996568;SRI;0;0;0;0;5;2;3;1;2;1;2
SRI - Tramites - TEXTO 0051 GUÍA PARA CONTRIBUYENTES INGRESO DE TRÁMITES Y ANEXOS A TRAVÉS DE SRI EN LÍNEA.txt;256;48;34;25;9;23;1;1;34;36;35;258,2195;48;1;24,5;27,69;3;14,33333333;SRI;3;1;5;1;14;4;11;1;4;1;3
SRI - Tramites - TEXTO 0052 FACTURACION ELECTRONICA.txt;102;21;19;14;5;11;1;0;19;35,71428571;27,35714286;229,589;21;0;10,5;11,94714286;2;15,07191955;SRI;1;0;7;0;3;2;5;0;1;1;1
SRI - Tramites - TEXTO 0052 GUÍA PARA CONTRIBUYENTES INGRESO DE TRÁMITES Y ANEXOS A TRAVÉS DE SRI EN LÍNEA.txt;240;44;36;26;12;25;2;0;18;46,15384615;32,07692308;245,9207273;22;0;11;15,26090909;5;14,40934962;SRI;3;0;5;1;15;3;8;0;5;0;4
SRI - Tramites - TEXTO 0053 FACTURACION ELECTRONICA.txt;179;33;30;19;5;16;1;1;30;26,31578947;28,15789474;235,9697273;33;1;17;20,61818182;3;15,30630655;SRI;1;0;1;3;7;7;4;2;5;2;1
SRI - Tramites - TEXTO 0053 GUÍA PARA CONTRIBUYENTES INGRESO DE TRÁMITES Y ANEXOS A TRAVÉS DE SRI EN LÍNEA.txt;176;32;29;20;5;13;1;0;29;25;27;208,28175;32;0;16;20,475;3;14,32745959;SRI;1;0;1;0;13;3;8;1;3;0;2
SRI - Tramites - TEXTO 0054 FACTURACION ELECTRONICA.txt;154;26;23;14;6;15;1;1;23;42,85714286;32,92857143;255,2570769;26;1;13,5;19,46769231;1;14,58448664;SRI;1;0;1;1;4;2;5;1;5;1;5
SRI - Tramites - TEXTO 0054 GUÍA PARA CONTRIBUYENTES INGRESO DE TRÁMITES Y ANEXOS A TRAVÉS DE SRI EN LÍNEA.txt;185;35;33;20;5;16;2;0;16,5;25;20,75;201,8375;17,5;0;8,75;12,21571429;3;13,61568627;SRI;1;0;2;1;13;4;8;0;4;1;1
SRI - Tramites - TEXTO 0055 FACTURACION ELECTRONICA.txt;279;40;33;25;10;27;1;1;33;40;36,5;310,325;40;1;20,5;31,42225;3;15,97890754;SRI;1;0;7;0;6;5;5;0;7;3;6
SRI - Tramites - TEXTO 0055 GUÍA PARA CONTRIBUYENTES INGRESO DE TRÁMITES Y ANEXOS A TRAVÉS DE SRI EN LÍNEA.txt;228;44;35;26;10;22;1;0;35;38,46153846;36,73076923;258,696;44;0;22;24,97636364;2;12,59299253;SRI;2;2;4;1;13;3;9;2;4;1;3
SRI - Tramites - TEXTO 0056 FACTURACION ELECTRONICA.txt;276;49;42;31;8;26;2;2;21;25,80645161;23,40322581;237,4776429;24,5;1;12,75;17,34979592;5;13,1898556;SRI;1;0;2;2;9;6;10;5;5;2;7
SRI - Tramites - TEXTO 0056 GUÍA PARA CONTRIBUYENTES INGRESO DE TRÁMITES Y ANEXOS A TRAVÉS DE SRI EN LÍNEA.txt;245;49;36;26;10;23;1;0;36;38,46153846;37,23076923;256,5838571;49;0;24,5;26,62;3;13,41371055;SRI;2;0;5;1;16;1;13;0;7;0;4
SRI - Tramites - TEXTO 0057 FACTURACION ELECTRONICA.txt;244;43;34;28;8;26;3;1;11,33333333;28,57142857;19,95238095;245,6855891;14,33333333;0,333333333;7,333333333;12,46317829;5;15,22495079;SRI;1;0;10;1;8;4;7;1;5;2;4
SRI - Tramites - TEXTO 0057 GUÍA PARA CONTRIBUYENTES INGRESO DE TRÁMITES Y ANEXOS A TRAVÉS DE SRI EN LÍNEA.txt;246;46;36;23;7;21;2;2;18;30,43478261;24,2173913;210,480913;23;1;12;15,25826087;5;14,1642741;SRI;1;0;4;3;12;5;12;1;5;1;2
SRI - Tramites - TEXTO 0058 FACTURACION ELECTRONICA.txt;355;54;49;33;12;35;1;1;49;36,36363636;42,68181818;323,9415556;54;1;27,5;36,53388889;5;15,50391804;SRI;1;0;7;0;10;8;10;1;6;4;7
SRI - Tramites - TEXTO 0058 GUÍA PARA CONTRIBUYENTES INGRESO DE TRÁMITES Y ANEXOS A TRAVÉS DE SRI EN LÍNEA.txt;254;48;34;25;9;23;1;1;34;36;35;258,2195;48;1;24,5;27,49375;3;14,31855622;SRI;3;1;5;1;14;4;11;1;4;1;3
SRI - Tramites - TEXTO 0059 FACTURACION ELECTRONICA.txt;189;31;28;15;6;15;1;1;28;40;34;232,4273871;31;1;16;22,78580645;3;13,61306533;SRI;0;0;0;3;7;4;6;1;5;3;2
SRI - Tramites - TEXTO 0059 GUÍA PARA CONTRIBUYENTES INGRESO DE TRÁMITES Y ANEXOS A TRAVÉS DE SRI EN LÍNEA.txt;231;49;38;22;4;21;1;1;38;18,18181818;28,09090909;243,041;49;1;25;25,27428571;2;13,31290511;SRI;3;1;1;8;14;7;9;1;4;1;0
SRI - Tramites - TEXTO 0060 FACTURACION ELECTRONICA.txt;131;22;22;14;4;13;1;1;22;28,57142857;25,28571429;253,4616364;22;1;11,5;17,61590909;1;14,04414536;SRI;1;1;0;1;4;5;2;3;3;1;1
SRI - Tramites - TEXTO 0060 GUÍA PARA CONTRIBUYENTES INGRESO DE TRÁMITES Y ANEXOS A TRAVÉS DE SRI EN LÍNEA.txt;183;40;33;23;3;16;1;1;33;13,04347826;23,02173913;219,08;40;1;20,5;20,11825;1;13,55831558;SRI;1;0;2;3;14;5;10;1;4;0;0
SRI - Tramites - TEXTO 0061 GUIA DE ANULACION DE COMPROBANTES ELECTRONICOS.txt;105;16;12;10;6;10;1;0;12;60;36;255,119;16;0;8;17,479375;1;15,61158798;SRI;0;0;3;0;5;0;5;0;1;0;2
SRI - Tramites - TEXTO 0061 GUÍA PARA CONTRIBUYENTES INGRESO DE TRÁMITES Y ANEXOS A TRAVÉS DE SRI EN LÍNEA.txt;274;55;37;31;6;22;1;1;37;19,35483871;28,17741935;243,215;55;1;28;29,53436364;4;13,28784548;SRI;1;0;3;2;19;4;14;2;7;1;2
SRI - Tramites - TEXTO 0062 GUIA DE ANULACION DE COMPROBANTES ELECTRONICOS.txt;124;18;13;11;7;11;1;0;13;63,63636364;38,31818182;253,7286667;18;0;9;20,01666667;1;17,625;SRI;0;0;4;0;4;0;6;0;1;0;3
SRI - Tramites - TEXTO 0062 GUÍA PARA CONTRIBUYENTES INGRESO DE TRÁMITES Y ANEXOS A TRAVÉS DE SRI EN LÍNEA.txt;208;44;34;24;3;17;1;1;34;12,5;23,25;220,9914545;44;1;22,5;22,83545455;2;13,75694046;SRI;2;0;2;3;14;3;9;2;6;0;3
SRI - Tramites - TEXTO 0063 GUIA DE ANULACION DE COMPROBANTES ELECTRONICOS.txt;108;15;12;10;7;10;1;0;12;70;41;267,335;15;0;7,5;19,982;2;15,78580097;SRI;1;0;4;0;1;0;3;0;0;1;5
SRI - Tramites - TEXTO 0063 GUÍA PARA CONTRIBUYENTES INGRESO DE TRÁMITES Y ANEXOS A TRAVÉS DE SRI EN LÍNEA.txt;207;44;36;26;8;21;1;1;36;30,76923077;33,38461538;251,1550909;44;1;22,5;22,72840909;2;13,63511999;SRI;2;0;3;2;15;5;11;0;4;0;2
SRI - Tramites - TEXTO 0064 GUIA DE ANULACION DE COMPROBANTES ELECTRONICOS.txt;194;34;27;22;11;21;1;1;27;50;38,5;281,6412941;34;1;17,5;22,44470588;6;13,875;SRI;0;0;8;0;7;3;9;1;3;0;3
SRI - Tramites - TEXTO 0064 GUÍA PARA CONTRIBUYENTES INGRESO DE TRÁMITES Y ANEXOS A TRAVÉS DE SRI EN LÍNEA.txt;245;49;36;26;10;23;1;0;36;38,46153846;37,23076923;256,5838571;49;0;24,5;26,62;3;13,41371055;SRI;2;0;5;1;16;1;13;0;7;0;4
SRI - Tramites - TEXTO 0065 GUIA DE ANULACION DE COMPROBANTES ELECTRONICOS.txt;264;47;34;27;10;21;2;1;17;37,03703704;27,01851852;208,0625638;23,5;0,5;12;16,77617021;6;14,21303162;SRI;2;2;8;3;10;3;6;2;7;0;4
SRI - Tramites - TEXTO 0065 GUÍA PARA CONTRIBUYENTES INGRESO DE TRÁMITES Y ANEXOS A TRAVÉS DE SRI EN LÍNEA.txt;253;48;38;24;7;22;2;2;19;29,16666667;24,08333333;212,691;24;1;12,5;15,395625;5;13,92122629;SRI;1;0;4;3;13;5;13;1;5;1;2
SRI - Tramites - TEXTO 0066 GUIA DE ANULACION DE COMPROBANTES ELECTRONICOS.txt;228;40;31;21;7;20;1;1;31;33,33333333;32,16666667;252,26;40;1;20,5;25,417;2;13,72309798;SRI;1;0;5;2;9;3;12;1;4;0;3
SRI - Tramites - TEXTO 0066 GUÍA PARA CONTRIBUYENTES INGRESO DE TRÁMITES Y ANEXOS A TRAVÉS DE SRI EN LÍNEA.txt;273;51;43;28;10;23;1;1;43;35,71428571;39,35714286;253,6942941;51;1;26;29,28235294;3;13,06666667;SRI;2;1;4;2;12;9;9;1;8;1;2
SRI - Tramites - TEXTO 0067 GUIA DE ANULACION DE COMPROBANTES ELECTRONICOS.txt;121;19;14;11;7;11;1;0;14;63,63636364;38,81818182;244,6657368;19;0;9,5;18,06526316;2;15,31598793;SRI;0;0;3;1;4;2;5;0;2;0;2
SRI - Tramites - TEXTO 0067 GUÍA PARA CONTRIBUYENTES INGRESO DE TRÁMITES Y ANEXOS A TRAVÉS DE SRI EN LÍNEA.txt;297;57;44;29;4;27;1;1;44;13,79310345;28,89655172;270,8814211;57;1;29;31,61157895;2;14,14671611;SRI;3;0;2;4;14;6;13;1;7;1;6
SRI - Tramites - TEXTO 0068 GUIA DE ANULACION DE COMPROBANTES ELECTRONICOS.txt;225;35;27;20;9;20;1;0;27;45;36;267,915;35;0;17,5;26,34857143;3;16,0625;SRI;0;0;6;2;7;2;9;0;4;0;5
SRI - Tramites - TEXTO 0068 GUÍA PARA CONTRIBUYENTES INGRESO DE TRÁMITES Y ANEXOS A TRAVÉS DE SRI EN LÍNEA.txt;180;34;29;20;4;14;1;1;29;20;24,5;213,3295294;34;1;17,5;20,50529412;1;13,2597465;SRI;1;0;3;1;12;2;8;1;4;0;2
SRI - Tramites - TEXTO 0069 GUIA DE ANULACION DE COMPROBANTES ELECTRONICOS.txt;121;20;13;11;5;10;1;0;13;45,45454545;29,22727273;220,08;20;0;10;17,0655;2;15,45126017;SRI;0;0;3;0;7;1;6;0;2;0;1
SRI - Tramites - TEXTO 0069 GUÍA PARA CONTRIBUYENTES INGRESO DE TRÁMITES Y ANEXOS A TRAVÉS DE SRI EN LÍNEA.txt;358;70;46;33;5;27;2;1;23;15,15151515;19,07575758;206,295;35;0,5;17,75;20,15828571;4;13,1178258;SRI;3;2;5;4;19;6;16;1;8;3;3
SRI - Tramites - TEXTO 0070 GUIA DE ANULACION DE COMPROBANTES ELECTRONICOS.txt;162;28;22;16;7;15;1;0;22;43,75;32,875;244,802;28;0;14;19,82071429;3;13,3474215;SRI;2;0;5;1;6;1;8;0;1;1;3
SRI - Tramites - TEXTO 0070 GUÍA PARA CONTRIBUYENTES INGRESO DE TRÁMITES Y ANEXOS A TRAVÉS DE SRI EN LÍNEA.txt;169;33;29;17;4;10;1;0;29;23,52941176;26,26470588;175,6424545;33;0;16,5;19,19090909;2;13,93130714;SRI;2;0;2;1;11;2;8;0;2;3;2
SRI - Tramites - TEXTO 0071 GUIA DE ANULACION DE COMPROBANTES ELECTRONICOS.txt;148;24;21;16;7;16;1;1;21;43,75;32,375;281,816;24;1;12,5;19,615;8;14,06885246;SRI;0;0;6;1;4;1;5;1;3;0;2
SRI - Tramites - TEXTO 0071 GUÍA PARA CONTRIBUYENTES INGRESO DE TRÁMITES Y ANEXOS A TRAVÉS DE SRI EN LÍNEA.txt;169;35;29;19;6;15;1;0;29;31,57894737;30,28947368;220,515;35;0;17,5;18,81257143;2;12,625;SRI;1;0;2;3;10;4;9;1;3;0;2
SRI - Tramites - TEXTO 0072 GUIA DE ANULACION DE COMPROBANTES ELECTRONICOS.txt;144;21;16;14;6;13;1;0;16;42,85714286;29,42857143;261,189;21;0;10,5;21,36714286;2;13,58333333;SRI;0;0;4;1;4;1;5;0;1;0;5
SRI - Tramites - TEXTO 0072 GUÍA PARA CONTRIBUYENTES INGRESO DE TRÁMITES Y ANEXOS A TRAVÉS DE SRI EN LÍNEA.txt;193;38;32;23;6;16;1;1;32;26,08695652;29,04347826;222,8472632;38;1;19,5;21,49184211;2;13,83126877;SRI;2;1;2;1;13;5;8;2;3;0;1
SRI - Tramites - TEXTO 0073 GUIA DE ANULACION DE COMPROBANTES ELECTRONICOS.txt;162;25;23;15;7;16;1;0;23;46,66666667;34,83333333;274,577;25;0;12,5;21,5908;2;12,87265056;SRI;0;0;3;1;5;2;5;0;4;0;4
SRI - Tramites - TEXTO 0073 GUÍA PARA CONTRIBUYENTES INGRESO DE TRÁMITES Y ANEXOS A TRAVÉS DE SRI EN LÍNEA.txt;191;39;30;24;5;17;1;1;30;20,83333333;25,41666667;229,3817692;39;1;20;21,13692308;1;13,49450406;SRI;1;1;3;3;10;5;8;2;2;0;4
SRI - Tramites - TEXTO 0074 GUIA DE ANULACION DE COMPROBANTES ELECTRONICOS.txt;179;31;25;18;8;16;2;1;12,5;44,44444444;28,47222222;218,1911129;15,5;0,5;8;13,51645161;3;14,67516612;SRI;0;1;3;3;6;4;5;2;4;0;3
SRI - Tramites - TEXTO 0074 GUÍA PARA CONTRIBUYENTES INGRESO DE TRÁMITES Y ANEXOS A TRAVÉS DE SRI EN LÍNEA.txt;206;36;32;24;7;19;1;1;32;29,16666667;30,58333333;255,0406667;36;1;18,5;23,52166667;1;13,84598223;SRI;1;1;4;1;10;3;7;3;2;0;4
SRI - Tramites - TEXTO 0075 GUIA DE ANULACION DE COMPROBANTES ELECTRONICOS.txt;194;34;29;19;6;18;1;1;29;31,57894737;30,28947368;252,3648235;34;1;17,5;22,44470588;2;14,0625;SRI;1;0;4;3;5;4;6;1;5;0;5
SRI - Tramites - TEXTO 0075 GUÍA PARA CONTRIBUYENTES INGRESO DE TRÁMITES Y ANEXOS A TRAVÉS DE SRI EN LÍNEA.txt;169;32;27;19;4;17;1;1;27;21,05263158;24,02631579;249,75675;32;1;16,5;19,4446875;3;14,81215168;SRI;1;0;3;0;9;5;8;1;4;0;1
SRI - Tramites - TEXTO 0076 GUIA DE ANULACION DE COMPROBANTES ELECTRONICOS.txt;237;40;32;22;11;18;2;0;16;50;33;203,49;20;0;10;16,47675;4;15,44652769;SRI;1;1;4;4;8;5;7;0;5;0;5
SRI - Tramites - TEXTO 0076 GUÍA PARA CONTRIBUYENTES INGRESO DE TRÁMITES Y ANEXOS A TRAVÉS DE SRI EN LÍNEA.txt;274;51;43;28;10;23;1;1;43;35,71428571;39,35714286;253,6942941;51;1;26;29,37470588;3;12,69069767;SRI;2;1;4;2;11;9;9;1;8;1;3
SRI - Tramites - TEXTO 0077 GUIA DE ANULACION DE COMPROBANTES ELECTRONICOS.txt;246;40;33;24;11;24;1;1;33;45,83333333;39,41666667;285,44;40;1;20,5;27,5365;3;14,25085537;SRI;1;2;4;2;7;4;7;2;4;2;5
SRI - Tramites - TEXTO 0077 GUÍA PARA CONTRIBUYENTES INGRESO DE TRÁMITES Y ANEXOS A TRAVÉS DE SRI EN LÍNEA.txt;257;52;41;27;5;22;1;1;41;18,51851852;29,75925926;246,0449231;52;1;26,5;27,84826923;2;14,02978093;SRI;1;0;4;5;13;4;13;1;6;0;5
SRI - Tramites - TEXTO 0078 GUIA DE ANULACION DE COMPROBANTES ELECTRONICOS.txt;287;51;39;28;11;25;1;1;39;39,28571429;39,14285714;266,7060588;51;1;26;30,57529412;4;14,35233013;SRI;2;2;3;4;11;5;10;1;5;0;8
SRI - Tramites - TEXTO 0078 GUÍA PARA CONTRIBUYENTES INGRESO DE TRÁMITES Y ANEXOS A TRAVÉS DE SRI EN LÍNEA.txt;175;34;27;19;3;10;1;0;27;15,78947368;21,39473684;174,2942353;34;0;17;19,81264706;2;12,9375;SRI;1;0;2;0;12;2;10;1;4;0;2
SRI - Tramites - TEXTO 0079 GUIA DE ANULACION DE COMPROBANTES ELECTRONICOS.txt;226;41;32;23;9;20;1;0;32;39,13043478;35,56521739;249,8226585;41;0;20,5;25,03243902;5;15,21458246;SRI;3;0;4;1;12;2;9;1;4;1;4
SRI - Tramites - TEXTO 0079 GUÍA PARA CONTRIBUYENTES INGRESO DE TRÁMITES Y ANEXOS A TRAVÉS DE SRI EN LÍNEA.txt;231;45;35;25;10;19;1;1;35;40;37,5;234,4983333;45;1;23;25,248;1;13,77073906;SRI;2;1;2;3;12;5;8;2;5;1;4
SRI - Tramites - TEXTO 0080 GUIA DE ANULACION DE COMPROBANTES ELECTRONICOS.txt;179;28;25;17;7;18;1;0;25;41,17647059;33,08823529;280,352;28;0;14;22,68035714;2;16,42628205;SRI;1;0;8;1;4;1;6;0;3;0;4
SRI - Tramites - TEXTO 0080 GUÍA PARA CONTRIBUYENTES INGRESO DE TRÁMITES Y ANEXOS A TRAVÉS DE SRI EN LÍNEA.txt;274;51;43;28;10;23;1;1;43;35,71428571;39,35714286;253,6942941;51;1;26;29,37470588;3;12,69069767;SRI;2;1;4;2;11;9;9;1;8;1;3
SRI - Tramites - TEXTO 0081 GUIA DE ANULACION DE COMPROBANTES ELECTRONICOS.txt;231;37;26;20;7;25;1;0;26;35;30,5;305,7221892;37;0;18,5;26,47567568;2;13,89473684;SRI;0;0;3;3;7;5;7;0;7;0;5
SRI - Tramites - TEXTO 0081 GUÍA PARA CONTRIBUYENTES INGRESO DE TRÁMITES Y ANEXOS A TRAVÉS DE SRI EN LÍNEA.txt;248;50;39;26;3;22;1;1;39;11,53846154;25,26923077;248,442;50;1;25,5;26,9316;3;13,21989785;SRI;2;0;2;2;15;3;12;1;8;0;5
SRI - Tramites - TEXTO 0082 GUIA DE ANULACION DE COMPROBANTES ELECTRONICOS.txt;163;25;20;17;7;13;1;0;20;41,17647059;30,58823529;234,761;25;0;12,5;21,7792;2;17,56363636;SRI;1;0;11;0;1;0;7;0;0;0;5
SRI - Tramites - TEXTO 0082 GUÍA PARA CONTRIBUYENTES INGRESO DE TRÁMITES Y ANEXOS A TRAVÉS DE SRI EN LÍNEA.txt;168;32;27;19;5;14;1;0;27;26,31578947;26,65789474;218,6505;32;0;16;19,2975;1;14,244953;SRI;1;0;2;0;13;2;8;0;4;0;2
SRI - Tramites - TEXTO 0083 GUIA DE ANULACION DE COMPROBANTES ELECTRONICOS.txt;150;25;16;15;8;13;1;0;16;53,33333333;34,66666667;234,761;25;0;12,5;19,33;3;15,79622642;SRI;2;0;7;0;4;0;7;0;0;1;3
SRI - Tramites - TEXTO 0083 GUÍA PARA CONTRIBUYENTES INGRESO DE TRÁMITES Y ANEXOS A TRAVÉS DE SRI EN LÍNEA.txt;230;38;31;23;6;20;1;0;31;26,08695652;28,54347826;257,7735789;38;0;19;26,07789474;4;13,98915289;SRI;1;0;4;0;13;1;11;1;2;1;4
SRI - Tramites - TEXTO 0084 GUIA DE ANULACION DE COMPROBANTES ELECTRONICOS.txt;214;40;24;20;6;20;1;0;24;30;27;252,26;40;0;20;23,7685;4;13,89872702;SRI;3;0;8;1;8;1;11;0;4;0;2
SRI - Tramites - TEXTO 0084 GUÍA PARA CONTRIBUYENTES INGRESO DE TRÁMITES Y ANEXOS A TRAVÉS DE SRI EN LÍNEA.txt;272;52;42;26;4;19;1;0;42;15,38461538;28,69230769;226,9026154;52;0;26;29,20692308;3;13,39180276;SRI;3;0;5;2;16;3;14;0;5;2;2
SRI - Tramites - TEXTO 0085 AUTORIZACIÓN A TERCEROS EN LÍNEA.txt;143;20;19;13;3;13;1;0;19;23,07692308;21,03846154;269,85;20;0;10;22,2465;3;16,25976259;SRI;2;0;2;0;9;0;4;0;1;0;2
SRI - Tramites - TEXTO 0085 GUIA DE ANULACION DE COMPROBANTES ELECTRONICOS.txt;148;25;17;15;7;13;1;0;17;46,66666667;31,83333333;234,761;25;0;12,5;18,9532;2;15,91884325;SRI;2;0;5;0;7;0;7;0;1;0;3
SRI - Tramites - TEXTO 0086 AUTORIZACIÓN A TERCEROS EN LÍNEA.txt;107;16;16;10;2;8;1;0;16;20;18;213,644;16;0;8;18,068125;3;16,54928611;SRI;1;0;2;0;7;0;4;0;1;0;1
SRI - Tramites - TEXTO 0086 GUIA DE ANULACION DE COMPROBANTES ELECTRONICOS.txt;150;24;21;14;7;13;1;0;21;50;35,5;240,341;24;0;12;20,0075;3;15,27481641;SRI;1;0;6;1;4;1;6;0;2;0;3
SRI - Tramites - TEXTO 0087 AUTORIZACIÓN A TERCEROS EN LÍNEA.txt;93;15;14;9;3;7;1;0;14;33,33333333;23,66666667;200,975;15;0;7,5;15,272;1;14,0621655;SRI;1;0;3;0;5;0;4;0;1;0;1
SRI - Tramites - TEXTO 0087 GUIA DE ANULACION DE COMPROBANTES ELECTRONICOS.txt;239;40;31;22;8;20;1;0;31;36,36363636;33,68181818;252,26;40;0;20;26,71225;2;15,15021459;SRI;0;0;3;3;10;4;10;0;5;0;5
SRI - Tramites - TEXTO 0088 GUIA DE ANULACION DE COMPROBANTES ELECTRONICOS.txt;231;38;30;22;7;21;2;0;15;31,81818182;23,40909091;235,9341579;19;0;9,5;16,70184211;4;14,99485597;SRI;0;0;7;2;7;4;9;0;6;0;3
SRI - Tramites - TEXTO 0088 GUIA DE DECLARATORIA Y CONSULTA PRESCRIPCIÓN DE HERENCIAS Y LEGADOS.txt;315;56;40;32;15;28;1;1;40;46,875;43,4375;278,004;56;1;28,5;33,06375;4;13,25142774;SRI;6;1;8;0;14;6;11;2;5;2;1
SRI - Tramites - TEXTO 0089 GUIA DE ANULACION DE COMPROBANTES ELECTRONICOS.txt;132;24;21;13;8;12;1;0;21;61,53846154;41,26923077;226,516;24;0;12;16,475;2;14,7;SRI;1;0;4;1;5;3;5;0;3;1;1
SRI - Tramites - TEXTO 0089 GUIA DE DECLARATORIA Y CONSULTA PRESCRIPCIÓN DE HERENCIAS Y LEGADOS.txt;191;31;24;20;11;19;1;0;24;55;39,5;275,2402903;31;0;15,5;23,08967742;3;12,4462252;SRI;4;0;7;0;7;2;4;0;3;0;4
SRI - Tramites - TEXTO 0090 GUIA DE ANULACION DE COMPROBANTES ELECTRONICOS.txt;245;44;34;22;11;20;2;0;17;50;33,5;208,2161818;22;0;11;15,79613636;4;14,6003161;SRI;1;1;4;4;10;5;9;0;6;0;4
SRI - Tramites - TEXTO 0090 GUIA DE DECLARATORIA Y CONSULTA PRESCRIPCIÓN DE HERENCIAS Y LEGADOS.txt;197;32;28;19;10;22;1;1;28;52,63157895;40,31578947;301,6005;32;1;16,5;23,5659375;2;13,77333898;SRI;2;2;4;1;6;3;4;2;3;1;4
SRI - Tramites - TEXTO 0091 GUIA DE ANULACION DE COMPROBANTES ELECTRONICOS.txt;210;35;28;20;10;20;1;1;28;50;39;267,915;35;1;18;24,33;2;14,33944783;SRI;1;1;3;2;8;3;8;1;3;1;4
SRI - Tramites - TEXTO 0091 GUIA DE DECLARATORIA Y CONSULTA PRESCRIPCIÓN DE HERENCIAS Y LEGADOS.txt;237;42;32;23;12;21;1;1;32;52,17391304;42,08695652;255,478;42;1;21,5;26,14785714;3;13,8682861;SRI;3;1;5;2;8;3;6;3;6;1;4
