Order,id,token,abs_frecuency,rel_frecuency,length,number_syllables,token_possition,number_token_sentences,number_synonyms,number_hyponyms,number_hypernyms,Part_of_speech,freq_relative_word_before,freq_relative_word_after,len_word_before,len_word_after,mtld_diversity,propn,aux,verb,adp,noun,nn,sym,num,avgBert,complexity
15896,153966,manifestación,5,5.66748E-06,13,5,0.125,8,0,0,0,1,0.000154155,0.062481652,2,2,0,1,0,0,2,2,0,0,1,-0.034386808,0.4
15897,153996,unificar,5,5.66748E-06,8,4,0.467741935,62,0,0,0,0,0.024604779,0.025177194,1,2,62,0,3,7,7,18,0,0,0,-0.034163237,0.2
15898,154010,equilibrar,5,5.66748E-06,10,4,0.290322581,31,0,0,0,0,4.87403E-05,0.034261024,9,2,53.816,0,0,4,6,12,0,0,1,-0.033705112,0.2
15899,154084,psint,5,5.66748E-06,5,1,0.666666667,9,0,0,0,1,0.020588805,0.001209439,2,5,0,1,1,2,2,2,0,0,1,-0.03347457,0.8
15900,154091,td,5,5.66748E-06,2,1,0.769230769,26,0,0,0,8,2.49369E-05,0.002833738,8,4,37.856,1,2,4,2,4,0,0,0,-0.033849934,0.4
15901,154131,chasquis,5,5.66748E-06,8,2,0.446808511,94,0,0,0,1,0.016249786,0.035779907,3,3,67.66183575,2,8,15,8,16,0,0,1,-0.033411887,1
15902,154160,beneficiar,5,5.66748E-06,10,4,0.333333333,81,0,0,0,0,0.020756563,0.011993512,1,3,83.50363636,0,13,6,13,12,0,0,3,-0.034776765,0.2
15903,154178,siug,5,5.66748E-06,4,1,0.62295082,61,0,0,0,0,0.025177194,0.001972282,2,4,63.05875,0,3,7,6,14,0,0,1,-0.033101984,0.2
15904,154180,subalternos,5,5.66748E-06,11,4,0.362318841,69,0,0,0,0,0.016249786,0.035779907,3,3,61.78242678,0,6,8,9,14,0,0,2,-0.034195022,0.2
15905,154233,diferenciadas,5,5.66748E-06,13,5,0.688888889,45,0,0,0,8,7.25437E-05,9.40801E-05,10,13,41.72965116,2,1,5,7,13,0,0,2,-0.034257582,0.4
15906,154316,pulsamos,5,5.66748E-06,8,3,0.52173913,46,0,0,0,0,0.000136019,0.000998609,7,5,46,0,2,10,11,11,0,0,1,-0.035069552,0.2
15907,154382,multichip,5,5.66748E-06,9,3,0.696428571,56,0,0,0,1,0.000138286,0.020588805,6,2,57.26933333,4,2,6,8,11,0,0,2,-0.034578071,0.2
15908,154460,quincenal,5,5.66748E-06,9,3,0.977777778,90,0,0,0,8,5.66748E-06,5.66748E-06,8,3,54.53759854,1,10,15,10,16,0,0,3,-0.033508097,0.2
15909,154530,gigahercios,5,5.66748E-06,11,4,0.316455696,79,0,0,0,1,0.020588805,3.06044E-05,2,14,26.72367921,7,4,10,3,14,0,0,1,-0.034158846,0.8
15910,154540,manifestación,5,5.66748E-06,13,5,0.533333333,30,0,0,0,1,0.011993512,0.062481652,3,2,126,0,2,3,3,8,0,0,2,-0.033583762,0.2
15911,154564,zoodb,5,5.66748E-06,5,1,0.404761905,42,0,0,0,1,1.02015E-05,5.66748E-06,8,8,61.74,13,1,1,8,5,0,0,0,-0.034253156,0.6
15912,154665,acostumbrar,5,5.66748E-06,11,4,0.686046512,86,0,0,0,0,5.66748E-06,0.020756563,8,1,72.12903226,0,8,14,10,13,0,0,1,-0.034435544,0.2
15913,154778,sinérgicamente,5,5.66748E-06,14,5,0.25,40,0,0,0,8,1.58689E-05,0.000250502,8,9,56,1,1,1,7,11,0,0,1,-0.034311435,0.8
15914,154784,discreto,5,5.66748E-06,8,3,0.375,32,0,0,0,0,0.001155032,0.034261024,4,2,40.96,1,2,2,5,7,0,0,1,-0.034476707,0.4
15915,154821,check,5,5.66748E-06,5,1,0.111111111,9,3,1,1,1,7.25437E-05,8.95461E-05,9,7,22.68,2,0,2,0,2,0,0,0,-0.034146937,0.4
15916,154836,preciso,5,5.66748E-06,7,3,0.066666667,15,0,0,0,8,0.00011335,0.035779907,5,3,63,0,0,5,0,1,0,0,0,-0.033744785,0.2
15917,154839,fijados,5,5.66748E-06,7,3,0.851851852,27,0,0,0,8,0.024604779,0.020588805,1,2,40.824,0,1,0,5,7,0,0,0,-0.033258338,0.2
15918,154853,superpongan,5,5.66748E-06,11,4,0.395348837,43,0,0,0,0,0.014280905,1.36019E-05,2,4,86.28666667,0,3,6,5,11,0,0,1,-0.033933937,0.2
15919,154854,garantizando,5,5.66748E-06,12,5,0.126760563,71,0,0,0,0,0.000180226,0.035779907,12,3,60.91477273,0,5,8,12,19,0,0,0,-0.033773007,0.4
15920,154858,redirige,5,5.66748E-06,8,4,0.220779221,77,0,0,0,0,0.014280905,0.025177194,2,2,50.45778816,2,2,11,9,20,0,0,1,-0.033591009,0.2
15921,154969,legitimidad,5,5.66748E-06,11,5,0.625,16,0,0,0,1,0.034261024,0.025177194,2,2,23.89333333,1,1,1,0,4,0,0,0,-0.033211054,0.8
15922,155004,colaterales,5,5.66748E-06,11,5,0.842975207,121,0,0,0,1,2.94709E-05,0.062481652,5,2,56.43589045,0,9,18,16,26,0,0,2,-0.033498848,0.6
15923,155221,contrastación,5,5.66748E-06,13,4,0.425287356,87,0,0,0,1,0.062481652,0.062481652,2,2,100.92,0,5,13,11,17,0,0,1,-0.033237161,1
15924,155234,objectivity,5,5.66748E-06,11,5,0.452380952,42,2,0,1,0,5.66748E-06,0.024604779,8,1,61.74,13,1,1,8,5,0,0,0,-0.034253156,0.6
15925,155329,descuentan,5,5.66748E-06,10,3,0.036585366,82,0,0,0,0,0.000980473,0.010915558,4,3,77.5769697,0,3,12,13,21,0,0,1,-0.03392522,0.2
15926,155475,ontologías,5,5.66748E-06,10,4,0.769230769,13,0,0,0,1,0.010915558,0.004691536,3,3,0,3,1,0,2,3,0,0,1,-0.033378234,0.8
15927,155576,trigger,5,5.66748E-06,7,2,0.285714286,35,1,0,0,0,5.10073E-05,6.80097E-06,10,10,38.11111111,1,1,5,6,10,0,0,0,-0.034265436,0.8
15928,155595,aliarse,5,5.66748E-06,7,3,0.373134328,67,0,0,0,0,0.007476534,0.006528932,1,3,67,0,3,10,15,17,0,0,0,-0.034163128,0.4
15929,155646,telnet,5,5.66748E-06,6,2,0,33,0,0,0,1,0,2.94709E-05,0,8,76.23,0,1,4,5,7,0,0,0,-0.033403975,0.6
15930,155725,colaboren,5,5.66748E-06,9,4,0.258823529,85,0,0,0,0,1.70024E-05,0.009542895,6,4,42.14177203,0,5,18,7,10,0,0,1,-0.03427764,0.4
15931,155730,rentables,5,5.66748E-06,9,3,0.533333333,15,0,0,0,8,0.003095575,0.035779907,3,3,0,0,2,1,1,4,0,0,1,-0.034739949,0.2
15932,155750,altavoces,5,5.66748E-06,9,4,0.472222222,36,0,0,0,8,0.016249786,0.016249786,3,3,120.96,3,2,5,1,7,0,0,0,-0.033824127,0.2
15933,155892,ipc,5,5.66748E-06,3,1,0.851851852,27,0,0,0,8,0.003351745,0.003095575,2,3,36.67125,2,2,1,3,5,0,0,0,-0.034156307,0.6
15934,155896,infrautilización,5,5.66748E-06,16,6,0,3,0,0,0,1,0,0.062481652,0,2,0,1,0,1,1,0,0,0,0,-0.03264135,0.8
15935,155952,onstop,5,5.66748E-06,6,2,0.75,16,0,0,0,1,0.000332114,0.000690299,6,2,0,1,3,1,1,4,0,0,0,-0.033244678,0.2
15936,155984,contempla,5,5.66748E-06,9,3,0.028571429,35,0,0,0,0,0.000635891,0.034261024,1,2,85.75,0,0,6,5,8,0,0,1,-0.034096692,0.2
15937,156010,enriquecido,5,5.66748E-06,11,5,0.87012987,77,0,0,0,8,0.003095575,0.020588805,3,2,58.15990991,2,5,5,9,14,0,0,1,-0.033800574,0.2
15938,156032,subprocesos,5,5.66748E-06,11,4,0.461538462,13,0,0,0,1,0.062481652,0.035779907,2,3,47.32,0,2,1,2,3,0,0,0,-0.035770956,0.4
15939,156069,euribor,5,5.66748E-06,7,3,0.411764706,34,0,0,0,1,0.007842653,0.024604779,3,1,80.92,1,0,2,8,10,0,0,1,-0.033769023,1
15940,156155,adición,5,5.66748E-06,7,3,0.475409836,61,0,0,0,1,0.000635891,3.06044E-05,1,5,82.51683761,19,1,3,8,9,0,0,9,-0.033370936,0.2
15941,156190,booleanos,5,5.66748E-06,9,3,0.794871795,39,0,0,0,8,0.024604779,0.003351745,1,2,43.16,0,5,3,7,11,0,0,0,-0.034779325,1
15942,156252,minix,5,5.66748E-06,5,2,0.341463415,41,0,0,0,1,5.66748E-06,5.66748E-06,7,7,78.44666667,5,1,3,9,12,0,0,1,-0.034690834,0.6
15943,156571,cabecera,5,5.66748E-06,8,4,0.842857143,70,0,0,0,0,0.062481652,0.024604779,2,1,64.46202532,1,2,7,10,22,0,0,2,-0.033962913,0.2
15944,156573,nextstep,5,5.66748E-06,8,2,0.707317073,41,0,0,0,0,0.024604779,0.000318512,1,6,78.44666667,5,1,3,9,12,0,0,1,-0.034690834,0.6
15945,156586,económicamente,5,5.66748E-06,14,6,0.977777778,45,0,0,0,8,7.36772E-05,0,8,0,41.72965116,2,1,5,7,13,0,0,2,-0.034257582,0.2
15946,156618,recabados,5,5.66748E-06,9,4,0.709677419,62,0,0,0,8,7.14102E-05,0.007476534,6,1,40.46217566,2,4,5,9,10,0,0,1,-0.034398277,0.2
15947,156696,comerciante,5,5.66748E-06,11,4,0.636363636,33,0,0,0,8,0.003351745,0.003351745,2,2,101.64,0,2,5,6,8,0,0,0,-0.033355593,0.2
15948,156700,repercusión,5,5.66748E-06,11,4,0.764705882,17,0,0,0,1,0.003131847,0.000112216,2,9,0,1,1,1,3,6,0,0,0,-0.033879603,0.8
15949,156796,smt,5,5.66748E-06,3,1,0.5,38,0,0,0,1,0.024604779,0.024604779,1,1,57.76,2,0,4,6,9,0,0,1,-0.034333098,0.2
15950,156921,calibrar,5,5.66748E-06,8,3,0.495934959,123,0,0,0,0,0.024604779,0.034261024,1,2,45,0,11,18,14,30,0,0,1,-0.034062358,0.2
15951,156943,mdb,5,5.66748E-06,3,1,0.733333333,15,0,0,0,1,5.66748E-06,5.66748E-06,2,4,31.5,4,1,0,3,4,0,0,0,-0.034171191,0.4
15952,156950,desglosa,5,5.66748E-06,8,3,0.821917808,73,0,0,0,8,0.014280905,0.020588805,2,2,67.46969697,1,2,7,11,22,0,0,2,-0.033785192,0.2
15953,156963,itdb,5,5.66748E-06,4,1,0.8,15,0,0,0,8,5.66748E-06,0.024604779,3,1,31.5,4,1,0,3,4,0,0,0,-0.034171191,0.6
15954,156990,beneficiar,5,5.66748E-06,10,4,0.423728814,59,0,0,0,0,0.035779907,0.024604779,3,1,64.97866667,0,3,7,10,11,0,0,0,-0.033286855,0.2
15955,157015,estrecha,5,5.66748E-06,8,3,0.642857143,28,0,0,0,8,0.034261024,4.42063E-05,2,12,54.88,0,0,3,6,9,0,0,0,-0.034073132,0.2
15956,157018,honorarios,5,5.66748E-06,10,4,0.414634146,82,0,0,0,1,0.008028546,0.004078315,3,2,77.5769697,0,3,12,13,21,0,0,1,-0.03392522,0.8
15957,157049,complementario,5,5.66748E-06,14,5,0.185185185,27,0,0,0,8,0.001478078,0.034261024,7,2,68.04,0,0,4,2,8,0,0,1,-0.034019281,0.6
15958,157083,vaughan,5,5.66748E-06,7,2,0.827586207,29,2,0,0,0,0.024604779,1.02015E-05,1,4,39.24666667,1,2,3,2,6,0,0,1,-0.033729377,0.4
15959,157157,compatibilidad,5,5.66748E-06,14,6,0.619047619,21,0,0,0,1,0.003131847,0.024604779,2,1,41.16,1,2,1,2,5,0,0,0,-0.033655069,0.2
15960,157160,empinada,5,5.66748E-06,8,4,0.837209302,43,0,0,0,8,0.003095575,5.66748E-06,3,8,45.03272727,5,0,4,7,10,0,0,0,-0.033543165,0.4
15961,157302,planteo,5,5.66748E-06,7,2,0.86746988,83,0,0,0,1,0.000598485,0.024604779,6,1,71.66120219,2,4,12,7,15,0,0,5,-0.033776885,0.2
15962,157337,subclases,5,5.66748E-06,9,3,0.6,20,0,0,0,1,0.000707301,0.062481652,10,2,112,1,0,2,2,5,0,0,1,-0.034775437,0.4
15963,157355,graduar,5,5.66748E-06,7,2,0.673913043,92,0,0,0,0,0.001107425,0.024604779,3,1,60.11016144,2,9,7,13,18,0,0,1,-0.033805695,0.2
15964,157486,delaware,5,5.66748E-06,8,4,0.983333333,60,1,0,1,1,1.02015E-05,0,4,0,65.37556561,2,4,7,6,14,0,0,0,-0.033529883,0.4
15965,157575,planteamos,5,5.66748E-06,10,3,0.953125,64,0,0,0,0,0.00179659,0.011993512,8,3,45.56215874,0,6,7,7,9,0,0,4,-0.034348595,0.2
15966,157589,teoria,5,5.66748E-06,6,2,0.159090909,88,0,0,0,1,0.011993512,0.000122417,3,5,67.88939788,2,4,16,6,16,0,0,2,-0.033475322,0.4
15967,157754,hidraulico,5,5.66748E-06,10,4,0.584,125,0,0,0,8,0.001178835,0.001357927,3,5,48.30917874,2,13,15,14,32,0,0,1,-0.033628988,0.6
15968,157807,scripts,5,5.66748E-06,7,1,0.428571429,28,1,0,1,0,2.60704E-05,1.36019E-05,8,10,219.52,4,1,4,6,7,0,0,0,-0.034071853,0.4
15969,157812,rubros,5,5.66748E-06,6,2,0.517241379,29,0,0,0,1,0.007476534,0.035779907,1,3,235.48,0,3,2,3,9,0,0,1,-0.033523794,0.8
15970,157822,materialización,5,5.66748E-06,15,6,0.554054054,74,0,0,0,1,0.034261024,0.062481652,2,2,75.332,6,2,5,15,20,0,0,1,-0.033027216,0.2
15971,157874,completitud,5,5.66748E-06,11,4,0.4,15,0,0,0,1,0.024604779,0.062481652,1,2,15,1,0,0,3,6,0,0,0,-0.034846734,0.4
15972,157933,algol,5,5.66748E-06,5,2,0.326530612,49,1,0,1,1,7.70777E-05,0.016377871,11,2,26.94669366,0,3,2,9,16,0,0,0,-0.033982327,0.2
15973,157985,creacionistas,5,5.66748E-06,13,4,0.115789474,95,0,0,0,8,0.001478078,3.06044E-05,7,11,76.09076433,1,8,12,15,20,0,0,1,-0.033832674,0.2
15974,158088,prestigio,5,5.66748E-06,9,3,0.95,20,0,0,0,1,1.1335E-05,0,10,0,112,0,1,2,3,5,0,0,0,-0.033898919,0.4
15975,158118,apelativo,5,5.66748E-06,9,5,0.909090909,88,0,0,0,8,0.000868257,0.000803648,4,5,34.66513403,1,4,7,13,21,0,0,1,-0.033579631,0.6
15976,158163,jurista,5,5.66748E-06,7,3,0.866666667,30,0,0,0,8,0.025177194,5.66748E-06,2,10,126,2,1,4,4,7,0,0,1,-0.033786148,0.4
15977,158172,vibración,5,5.66748E-06,9,3,0.068965517,87,0,0,0,1,0.062481652,8.61456E-05,2,5,76.57667732,0,7,11,8,19,0,0,1,-0.033693384,0.6
15978,158228,desfile,5,5.66748E-06,7,3,0.588235294,68,0,0,0,1,0.013905718,0.009542895,2,4,92.48,0,5,4,11,15,0,0,2,-0.033334387,0.2
15979,158272,guayaquileño,5,5.66748E-06,12,4,0.981818182,55,0,0,0,8,0.000358184,0,7,0,38.81410256,0,4,8,8,15,0,0,1,-0.033888847,0.2
15980,158335,incluimos,5,5.66748E-06,9,3,0.448275862,87,0,0,0,0,0.004078315,0.000715235,2,5,117.74,1,7,9,8,18,0,0,1,-0.033987237,0.2
15981,158359,capacitan,5,5.66748E-06,9,4,0.708333333,96,0,0,0,0,0.007751973,0.003351745,2,2,89.29608939,1,4,14,14,20,0,0,1,-0.033610142,0.4
15982,158368,deteriorando,5,5.66748E-06,12,5,0.206896552,87,0,0,0,0,0.002575301,0.024604779,2,1,76.57667732,0,7,11,8,19,0,0,1,-0.033693384,0.8
15983,158411,estocástico,5,5.66748E-06,11,4,0.302325581,43,0,0,0,8,0.002757794,0.024604779,7,1,45.03272727,5,0,4,7,10,0,0,0,-0.033543165,0.6
15984,158437,reservas,5,5.66748E-06,8,3,0.985507246,69,0,0,0,1,0.010915558,0,3,0,78.41647059,1,4,6,10,17,0,0,2,-0.033355286,0.2
15985,158516,optimizado,5,5.66748E-06,10,5,0.042253521,71,0,0,0,8,0.002420012,0.009542895,4,4,94.09866667,11,4,6,10,14,0,0,1,-0.034554493,0.8
15986,158536,prever,5,5.66748E-06,6,2,0.360824742,97,0,0,0,0,0.001529085,0.013905718,4,2,40.82158041,1,10,13,13,17,0,0,1,-0.033251427,0.4
15987,158700,int,5,5.66748E-06,3,1,0.214285714,14,0,0,0,0,3.40049E-06,3.40049E-06,3,3,0,0,0,1,1,2,0,0,3,-0.032448223,0.2
15988,158704,transciende,5,5.66748E-06,11,3,0.869565217,46,0,0,0,0,0.008280182,0.003351745,2,2,74.06,0,2,4,9,14,0,0,1,-0.034112473,0.6
15989,158754,aloja,5,5.66748E-06,5,3,0.44,25,0,0,0,0,0.035779907,0.001376063,3,3,25,0,2,1,2,7,0,0,1,-0.033566742,0.4
15990,158828,deteriorando,5,5.66748E-06,12,5,0.852941176,34,0,0,0,0,0.000106549,0.00013942,4,6,40.46,0,2,6,2,7,0,0,0,-0.034573799,0.6
15991,158889,destinatarios,5,5.66748E-06,13,5,0.311111111,45,0,0,0,1,5.89417E-05,2.60704E-05,11,11,94.5,3,1,6,7,12,0,0,1,-0.035105706,0.6
15992,158910,greedy,5,5.66748E-06,6,2,0.976744186,43,1,0,0,1,5.66748E-06,0,5,0,45.03272727,5,0,4,7,10,0,0,0,-0.033543165,0.8
15993,158936,proteína,5,5.66748E-06,8,3,0.267857143,112,0,0,0,0,0.062481652,0.003066104,2,5,37.33333333,0,8,10,17,24,0,0,1,-0.033593309,0.4
15994,159019,obligarse,5,5.66748E-06,9,4,0.2,10,0,0,0,0,0.002774796,0.020756563,5,1,28,0,1,2,2,2,0,0,0,-0.033707197,0.2
15995,159070,parse,5,5.66748E-06,5,2,0.333333333,30,1,0,1,0,9.29466E-05,0.000330981,6,8,84,0,2,3,3,10,0,0,1,-0.03454621,0.2
15996,159077,ddbb,5,5.66748E-06,4,1,0.078947368,38,0,0,0,1,0.000215364,0.062481652,11,2,57.76,7,2,3,10,5,0,0,0,-0.033893735,0.2
15997,159147,universal,5,5.66748E-06,9,4,0.604651163,86,1,0,0,8,0.000868257,0.004691536,4,3,26.83433526,0,7,8,12,12,0,0,0,-0.03342911,0.4
15998,159149,edol,5,5.66748E-06,4,2,0.352941176,34,0,0,0,1,0.011993512,0.006528932,3,3,53.94666667,1,1,3,7,10,0,0,1,-0.034319209,0.2
15999,159152,exponenciación,5,5.66748E-06,14,5,0.821428571,56,0,0,0,1,0.025177194,0.001357927,2,5,42.61567878,0,1,3,9,21,0,0,2,-0.034649098,0.6
16000,159195,posix,5,5.66748E-06,5,2,0.666666667,15,0,0,0,3,0.00014282,0.009542895,8,4,0,1,0,3,3,4,0,0,0,-0.033722305,0.6
16001,159249,matización,5,5.66748E-06,10,4,0.808080808,99,0,0,0,1,0.011993512,0.008280182,3,2,33,0,11,8,12,22,0,0,2,-0.033566721,1
16002,159369,td,5,5.66748E-06,2,1,0.434782609,23,0,0,0,8,6.57427E-05,0.035779907,6,3,37.03,2,2,4,3,2,0,0,0,-0.034065059,0.2
16003,159410,latencia,5,5.66748E-06,8,3,0,4,0,0,0,1,0,1.1335E-06,0,7,0,1,0,0,1,1,0,0,0,-0.035736139,0.8
16004,159468,innegable,5,5.66748E-06,9,4,0.782608696,46,0,0,0,8,0.016377871,0.025177194,2,2,40.88888889,3,2,3,7,13,0,0,2,-0.033336122,0.6
16005,159483,repercusión,5,5.66748E-06,11,4,0.777777778,36,0,0,0,1,0.000340049,0.020588805,5,2,38.16,0,1,2,9,12,0,0,0,-0.034599971,0.2
16006,159518,delitos,5,5.66748E-06,7,3,0.727272727,44,0,0,0,1,0.016249786,0.024604779,3,1,90.34666667,2,2,4,6,11,0,0,2,-0.033872138,0.4
16007,159694,programarlo,5,5.66748E-06,11,4,0.904761905,21,0,0,0,0,0.009542895,0.000464733,4,3,41.16,0,1,2,4,5,0,0,0,-0.033739247,0.2
16008,159700,mercadología,5,5.66748E-06,12,5,0.859813084,107,0,0,0,1,0.020588805,0.007476534,2,1,32.90608875,0,7,11,9,23,0,0,1,-0.033953873,0.8
16009,159708,déficit,5,5.66748E-06,7,2,0.230769231,13,0,0,0,1,0.000337782,0.003567109,4,2,0,0,0,3,1,2,0,0,0,-0.033591704,0.6
16010,159709,suministrador,5,5.66748E-06,13,5,0.373333333,75,0,0,0,1,0.003351745,0.024604779,2,1,64.88309353,0,1,10,10,21,0,0,1,-0.033834163,0.6
16011,159715,interconexiones,5,5.66748E-06,15,6,0.708333333,24,0,0,0,1,0.001500748,0.035779907,3,3,161.28,0,0,2,4,8,0,0,1,-0.033926554,0.6
16012,159781,caduco,5,5.66748E-06,6,3,0.283950617,81,0,0,0,0,6.34757E-05,0.024604779,6,1,91.854,1,6,14,8,14,0,0,1,-0.033780289,0.8
16013,159894,subprocesos,5,5.66748E-06,11,4,0.136363636,22,0,0,0,1,0.004691536,0.035779907,3,3,67.76,0,1,3,3,6,0,0,0,-0.034668596,0.4
16014,159901,dbf,5,5.66748E-06,3,1,0.933333333,15,0,0,0,8,0.024604779,0,1,0,31.5,4,1,0,3,4,0,0,0,-0.034171191,0.6
16015,159908,multinúcleo,5,5.66748E-06,11,3,0.933333333,15,0,0,0,1,0.007476534,0,1,0,63,0,1,1,1,6,0,0,0,-0.033565164,0.4
16016,159909,hamiltoniano,5,5.66748E-06,12,5,0.967741935,31,0,0,0,8,0.000884126,0,5,0,53.816,5,0,2,3,9,0,0,2,-0.035044632,0.2
16017,159913,comentado,5,5.66748E-06,9,4,0.192307692,26,0,0,0,0,0.007751973,8.72791E-05,2,13,63.09333333,1,1,1,5,9,0,0,1,-0.03477417,0.2
16018,159958,rastreo,5,5.66748E-06,7,2,0.914285714,35,0,0,0,1,0.062481652,0.062481652,2,2,85.75,2,1,6,8,7,0,0,1,-0.033490689,0.4
16019,160186,int,5,5.66748E-06,3,1,0.333333333,33,0,0,0,0,0.000366119,5.89417E-05,6,4,50.82,0,3,5,3,10,0,0,0,-0.034644347,0.2
16020,160302,neuronas,5,5.66748E-06,8,3,0.710144928,69,0,0,0,1,0.010915558,0.004691536,3,3,54.0433526,3,2,5,9,15,0,0,1,-0.033780297,0.2
16021,160346,agp,5,5.66748E-06,3,1,0.655172414,29,0,0,0,0,8.27451E-05,8.27451E-05,7,7,24.07,1,1,2,1,11,0,0,3,-0.034951542,0.2
16022,160369,cruciales,5,5.66748E-06,9,3,0.145833333,48,0,0,0,1,0.004691536,0.009542895,3,4,58.64727273,0,2,3,9,15,0,0,1,-0.033481653,0.4
16023,160394,utl,5,5.66748E-06,3,1,0.361702128,47,0,0,0,1,0.000591684,0.020588805,7,2,51.61454545,4,2,1,9,15,0,0,2,-0.033379723,0.2
16024,160400,aliarse,5,5.66748E-06,7,3,0.8,45,0,0,0,0,0.000408058,0.006528932,6,3,47.25,2,1,5,8,12,0,0,2,-0.034539611,0.4
16025,160457,expropiativo,5,5.66748E-06,12,5,0.392857143,28,0,0,0,8,0.016377871,0.003567109,2,2,73.17333333,0,3,3,3,5,0,0,1,-0.034258409,0.6
16026,160552,aix,5,5.66748E-06,3,1,0.292682927,41,2,0,1,1,1.70024E-05,5.66748E-06,7,7,78.44666667,5,1,3,9,12,0,0,1,-0.034690834,0.4
16027,160572,replicado,5,5.66748E-06,9,4,0.480769231,52,0,0,0,8,0.000247102,0.007476534,4,1,75.712,0,5,5,11,12,0,0,0,-0.034050093,0.2
16028,160614,víveres,5,5.66748E-06,7,2,0.381443299,97,0,0,0,1,0.062481652,0.003446959,2,8,109.7716667,0,7,19,8,17,0,0,1,-0.03341185,0.2
16029,160720,interpretarlos,5,5.66748E-06,14,5,0.738095238,42,0,0,0,0,0.000666495,0.020588805,1,2,54.88,1,3,6,6,9,0,0,1,-0.034603255,0.2
16030,160722,pacíficos,5,5.66748E-06,9,3,0.642857143,126,0,0,0,8,1.92694E-05,0.020588805,9,2,56.59756098,1,6,23,14,19,0,0,2,-0.0332435,0.6
16031,160857,openqm,5,5.66748E-06,6,2,0.689655172,29,0,0,0,0,5.66748E-06,0.000134886,7,5,47.096,21,1,2,1,0,0,0,0,-0.034090759,0.4
16032,160897,provisto,5,5.66748E-06,8,3,0.378378378,37,0,0,0,8,0.016377871,0.008028546,2,3,54.76,2,4,4,6,6,0,0,0,-0.033665258,0.2
16033,160911,reputación,5,5.66748E-06,10,4,0.833333333,6,0,0,0,1,0.003131847,0,2,0,0,0,0,1,1,2,0,0,0,-0.033618655,0.4
16034,160963,corruptos,5,5.66748E-06,9,3,0.761363636,88,0,0,0,1,0.016249786,0.035779907,3,3,103.2533333,0,6,12,10,18,0,0,1,-0.033867265,0.6
16035,161065,deseable,5,5.66748E-06,8,3,0.75,16,0,0,0,8,1.47354E-05,0.000108816,8,6,71.68,1,0,4,3,2,0,0,0,-0.034199124,0.2
16036,161133,ansi-sparc,5,5.66748E-06,10,3,0.961538462,26,0,0,0,8,0.000529342,0,12,0,37.856,1,2,2,4,7,0,0,0,-0.033398756,0.4
16037,161159,hidraulica,5,5.66748E-06,10,4,0.744,125,0,0,0,8,0.034261024,0.009542895,2,4,48.30917874,2,13,15,14,32,0,0,1,-0.033628988,0.2
16038,161290,pines,5,5.66748E-06,5,2,0.517241379,29,1,0,1,1,0.000211964,0.062481652,2,2,39.24666667,0,3,2,9,6,0,0,1,-0.033614372,0.2
16039,161303,metacompilador,5,5.66748E-06,14,6,0.896551724,29,0,0,0,1,5.66748E-06,0.024604779,14,1,47.096,1,0,2,4,8,0,0,3,-0.034481503,1
16040,134495,sum,4,4.53398E-06,3,1,0.3125,16,11,0,1,4,4.53398E-06,4.53398E-06,5,3,0,4,0,1,1,3,0,0,0,-0.03454309,0.2
16041,134510,sinergia,4,4.53398E-06,8,3,0.677419355,31,0,0,0,0,0.011993512,0.001804524,3,5,53.816,0,1,5,4,8,0,0,2,-0.03453254,0.6
16042,134553,retornan,4,4.53398E-06,8,3,0.941860465,86,0,0,0,0,0.035779907,0.000417126,3,5,86,2,6,14,13,12,0,0,1,-0.03411736,0.2
16043,134555,almacenista,4,4.53398E-06,11,5,0.23943662,71,0,0,0,0,0.025177194,0.034261024,2,2,17.02254098,0,10,6,8,16,0,0,0,-0.033228484,0.4
16044,134618,equivalencia,4,4.53398E-06,12,5,0.611111111,36,0,0,0,1,0.062481652,0.000106549,2,8,72.576,1,3,4,5,11,0,0,1,-0.035088544,0.4
16045,134629,proliferación,4,4.53398E-06,13,5,0.371428571,35,0,0,0,1,0.034261024,0.062481652,2,2,57.16666667,1,1,2,8,12,0,0,1,-0.03368108,0.6
16046,134718,indemnizaciones,4,4.53398E-06,15,6,0.891304348,46,0,0,0,1,0.010915558,0.008028546,3,3,84.64,0,1,3,8,13,0,0,1,-0.034453987,0.6
16047,134792,liberatoria,4,4.53398E-06,11,5,0.785714286,14,0,0,0,1,4.53398E-06,0.000508939,6,1,54.88,0,0,1,2,5,0,0,0,-0.034119031,0.2
16048,134795,letrero,4,4.53398E-06,7,3,0.642857143,98,0,0,0,8,0.013905718,0.006528932,2,3,53.66194332,1,9,15,7,13,0,0,1,-0.033591111,0.2
16049,134803,innato,4,4.53398E-06,6,3,0.764705882,85,0,0,0,1,1.70024E-05,0.010915558,7,3,59.17606455,0,3,8,12,22,0,0,1,-0.033385949,0.4
16050,134813,hipotéticas,4,4.53398E-06,11,4,0.482758621,29,0,0,0,8,0.003095575,8.61456E-05,3,11,117.74,0,3,3,3,6,0,0,2,-0.034623773,0.6
16051,134824,coe,4,4.53398E-06,3,1,0.448717949,78,0,0,0,7,0.025177194,0.000107682,2,8,70.5,1,5,10,10,14,0,0,1,-0.033122401,0.2
16052,134876,solemos,4,4.53398E-06,7,3,0.76,25,0,0,0,0,0.035779907,0.0002369,3,7,58.33333333,4,1,4,3,4,0,0,1,-0.03463808,0.2
